title,author,avg_rating,user_rating,cover_url,user_id
Ugly Love,"Hoover, Colleen",4.08,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632597571l/17788401._SY75_.jpg,11333561
Reminders of Him,"Hoover, Colleen",4.41,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627673942l/58341222._SX50_.jpg,11333561
"The Deal (Off-Campus, #1)","Kennedy, Elle",4.25,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431282052l/24920901._SX50_.jpg,11333561
Regretting You,"Hoover, Colleen",4.15,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559332442l/44582454._SY75_.jpg,11333561
All Your Perfects,"Hoover, Colleen",4.07,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516733818l/37588357._SY75_.jpg,11333561
All Your Perfects,"Hoover, Colleen",4.07,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531682842l/38926487._SY75_.jpg,11333561
"Bared to You (Crossfire, #1)","Day, Sylvia",4.15,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433411511l/20448515._SY75_.jpg,11333561
"Hopeless (Hopeless, #1)","Hoover, Colleen",4.26,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353489892l/15717943._SY75_.jpg,11333561
"Maybe Someday (Maybe, #1)","Hoover, Colleen",4.04,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421002815l/24445517._SY75_.jpg,11333561
Confess,"Hoover, Colleen",4.12,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412280173l/22609310._SY75_.jpg,11333561
"Along Came a Spider (Alex Cross, #1)","Patterson, James",4.13,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388272560l/13145._SY75_.jpg,11333561
Heart Bones,"Hoover, Colleen",4.27,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580936060l/51007311._SY75_.jpg,11333561
Layla,"Hoover, Colleen",3.67,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593095775l/52089753._SY75_.jpg,11333561
"The Mistake (Off-Campus, #2)","Kennedy, Elle",4.02,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431282053l/25381533._SY75_.jpg,11333561
"Kiss the Girls (Alex Cross, #2)","Patterson, James",3.99,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390010470l/13148._SY75_.jpg,11333561
"Kiss the Girls (Alex Cross, #2)","Patterson, James",3.99,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336270483l/896231._SY75_.jpg,11333561
"The Score (Off-Campus, #3)","Kennedy, Elle",4.18,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493326480l/27252717._SY75_.jpg,11333561
"The Lincoln Lawyer (The Lincoln Lawyer, #1; Harry Bosch Universe, #15)","Connelly, Michael",4.2,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529686346l/40612032._SY75_.jpg,11333561
The Rescue,"Sparks, Nicholas",4.12,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545886395l/43369476._SY75_.jpg,11333561
"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)","Glines, Abbi",4.16,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349565157l/16070903._SY75_.jpg,11333561
"My Sister's Grave (Tracy Crosswhite, #1)","Dugoni, Robert",4.09,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427339446l/22744701._SY75_.jpg,11333561
The Stopover (Miles High Club #1),"Swan, T.L.",4.03,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567712346l/45156972._SY75_.jpg,11333561
"Maybe Now (Maybe, #2)","Hoover, Colleen",3.92,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544293626l/43055611._SY75_.jpg,11333561
"Vicious (Sinners of Saint, #1)","Shen, L.J.",3.97,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481945407l/30839185._SY75_.jpg,11333561
"Never Too Far (Rosemary Beach, #2; Too Far, #2)","Glines, Abbi",4.17,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356822956l/17029526._SX50_.jpg,11333561
"Brutal Prince (Brutal Birthright, #1)","Lark, Sophie",3.82,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593187906l/54278218._SY75_.jpg,11333561
"The Marriage Bargain (Marriage to a Billionaire, #1)","Probst, Jennifer",3.79,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329319988l/13486122._SX50_.jpg,11333561
"Losing It (Losing It, #1)","Carmack, Cora",3.72,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348459319l/16034964._SY75_.jpg,11333561
"Rule (Marked Men, #1)","Crownover, Jay",4.11,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357012113l/17200687._SX50_.jpg,11333561
Jar of Hearts,"Hillier, Jennifer",4.12,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511402662l/36645028._SY75_.jpg,11333561
"Say You're Sorry (Morgan Dane, #1)","Leigh, Melinda",4.07,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483389348l/33149088._SY75_.jpg,11333561
"Crush (Crave, #2)","Wolff, Tracy",4.28,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1596045008l/52778570._SY75_.jpg,11333561
"Reason to Breathe (Breathing, #1)","Donovan, Rebecca",4.21,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370402056l/18040398._SY75_.jpg,11333561
Under Locke,"Zapata, Mariana",3.94,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390340678l/20613920._SY75_.jpg,11333561
"Forever Too Far (Rosemary Beach, #3; Too Far, #3)","Glines, Abbi",4.2,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368151288l/17337562._SY75_.jpg,11333561
