title,author,avg_rating,user_rating,cover_url,user_id
Before Banana Patch,"David, Michael",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416253225l/6415565._SX50_.jpg,21960265
Cast in Blood / Cast in Fire / Cast in Shadow (Revelations #1-3),"Sutton, Christine",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458620784l/29583890._SY75_.jpg,21960265
"Four Seasons of Romance: Winter, Spring, Summer, Autumn/Fall","Wilkinson, Stella",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468160965l/30982642._SY75_.jpg,21960265
Persuasion Enraptured (The Cascade Book 4),"Royce, Rebbeca",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493698237l/35049451._SY75_.jpg,21960265
Shifter Mates: Paranormal Shape Shifter Romance Boxed Set,"Glass, Evelyn",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524085599l/39889879._SX50_.jpg,21960265
A Demon's Discoveries: Kaleb the Fixer (Half Demon Heroes Book 2),"Antoni, Anni",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549420042l/43854106._SY75_.jpg,21960265
Dirty Rotten Demons: Kaleb the Fixer (Half Demon Heroes Book 3),"Antoni, Anni",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554052995l/44669687._SY75_.jpg,21960265
The Thief's Gambit: Urban Fantasy Romance (Edge of Oblivion Book 2),"Makela, Sarah",5.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578978451l/50461355._SY75_.jpg,21960265
Yours Forever (Yours To... #3),"Jackson, Cathy",4.91,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497382895l/35429260._SY75_.jpg,21960265
Fate's Roar (Fate Series #2),"Williby, Jalpa",4.88,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479185148l/32959516._SY75_.jpg,21960265
The Sons of Herne Collection,"Allister, J. Rose",4.88,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506873643l/36335658._SY75_.jpg,21960265
Mad-dog's Mission (The Rebels Bad Boys Book 4),"Hades, Xander",4.87,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519560502l/38742642._SY75_.jpg,21960265
Warrior Betrayed,"Holm, Denna",4.87,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568511576l/53054997._SX50_SY75_.jpg,21960265
The Beckoning of Broken Things (The Beckoning Series Book 3),"B., Calinda",4.85,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566872332l/52685260._SX50_SY75_.jpg,21960265
Helena Hawthorn Series: Books 1 & 2,"Freighter, May",4.84,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483557459l/33794015._SX50_.jpg,21960265
The Assassin Witch,"Marie, Laura",4.84,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536615579l/41794642._SY75_.jpg,21960265
Lion Tamer (Rock Shifter Fairytales #2),"Collins, Lashell",4.83,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467494403l/30832240._SY75_.jpg,21960265
Dragon War: A Heartblaze Novel (Tyler's Saga #2),"Roberts, Shay",4.83,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520712071l/39102368._SY75_.jpg,21960265
Forbidden Series Bundle: Books #1-4,"Kenderson, R.L.",4.82,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522527904l/39692813._SX50_.jpg,21960265
Tempting Gemma 9,"Litton, Josie",4.82,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533927073l/41098262._SY75_.jpg,21960265
"Awakened Darkness (Immortal Desire, #3)","West, Scarlett",4.82,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570417603l/52540843._SX50_SY75_.jpg,21960265
The Beckoning of Badass Things (The Beckoning Series Book 4),"B., Calinda",4.82,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571005567l/52783829._SX50_SY75_.jpg,21960265
Dragons of Mars Box Set,"Chase, Leslie",4.81,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580144203l/50691128._SX50_.jpg,21960265
Time's Hostage (Elemental Witch #3),"Gimpel, Ann",4.81,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542928120l/42932835._SY75_.jpg,21960265
Echoes in Time (Esterloch Book 2),"Purcell, Stacey A.",4.8,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489667696l/34607602._SY75_.jpg,21960265
Cats and Curves,"Carlysle, Regina",4.8,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518879772l/38605198._SX50_.jpg,21960265
The Wolf's Hunt (Hinterland #3),"Harding, K.T.",4.8,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519422026l/38731182._SY75_.jpg,21960265
