title,author,avg_rating,user_rating,cover_url,user_id
"The Hunger Games (The Hunger Games, #1)","Collins, Suzanne",4.33,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SX50_.jpg,405390
To Kill a Mockingbird,"Lee, Harper",4.26,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690l/2657._SY75_.jpg,405390
The Great Gatsby,"Fitzgerald, F. Scott",3.93,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557161729l/210090._SY75_.jpg,405390
1984,"Orwell, George",4.19,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348990566l/5470._SY75_.jpg,405390
"The Hobbit (The Lord of the Rings, #0)","Tolkien, J.R.R.",4.28,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546071216l/5907._SY75_.jpg,405390
Animal Farm,"Orwell, George",3.98,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424037542l/7613._SY75_.jpg,405390
The Catcher in the Rye,"Salinger, J.D.",3.8,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398034300l/5107._SY75_.jpg,405390
"Catching Fire (The Hunger Games, #2)","Collins, Suzanne",4.32,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941l/6148028._SY75_.jpg,405390
"The Girl with the Dragon Tattoo (Millennium, #1)","Larsson, Stieg",4.16,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684638853l/2429135._SX50_.jpg,405390
"Mockingjay (The Hunger Games, #3)","Collins, Suzanne",4.08,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188._SY75_.jpg,405390
The Kite Runner,"Hosseini, Khaled",4.34,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579036753l/77203._SY75_.jpg,405390
Gone Girl,"Flynn, Gillian",4.13,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327676332l/8442457._SY75_.jpg,405390
The Girl on the Train,"Hawkins, Paula",3.96,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574805682l/22557272._SX50_.jpg,405390
