title,author,avg_rating,user_rating,cover_url,user_id
To Kill a Mockingbird,"Lee, Harper",4.26,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690l/2657._SY75_.jpg,32730479
The Great Gatsby,"Fitzgerald, F. Scott",3.93,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490528560l/4671._SY75_.jpg,32730479
The Kite Runner,"Hosseini, Khaled",4.34,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579036753l/77203._SY75_.jpg,32730479
The Help,"Stockett, Kathryn",4.47,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1622355533l/4667024._SY75_.jpg,32730479
The Lovely Bones,"Sebold, Alice",3.85,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457810586l/12232938._SY75_.jpg,32730479
Little Women,"Alcott, Louisa May",4.14,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562690475l/1934._SY75_.jpg,32730479
The Time Traveler's Wife,"Niffenegger, Audrey",3.99,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380660571l/18619684._SX50_.jpg,32730479
My Sister's Keeper,"Picoult, Jodi",4.1,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369504683l/10917._SY75_.jpg,32730479
Gone with the Wind,"Mitchell, Margaret",4.31,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551144577l/18405._SY75_.jpg,32730479
Les Misérables,"Hugo, Victor",4.2,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411852091l/24280._SY75_.jpg,32730479
The Color Purple,"Walker, Alice",4.26,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556348375l/11486._SY75_.jpg,32730479
The Shack,"Young, William Paul",3.81,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344270232l/1812457._SY75_.jpg,32730479
Behind Closed Doors,"Paris, B.A.",3.98,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854526l/29523030._SY75_.jpg,32730479
Regretting You,"Hoover, Colleen",4.15,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559332442l/44582454._SY75_.jpg,32730479
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)","Gregory, Philippa",4.08,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355932638l/37470._SY75_.jpg,32730479
Marley and Me: Life and Love With the World's Worst Dog,"Grogan, John",4.14,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308858322l/12691._SY75_.jpg,32730479
Layla,"Hoover, Colleen",3.67,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593095775l/52089753._SY75_.jpg,32730479
The Thorn Birds,"McCullough, Colleen",4.24,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548530867l/3412._SY75_.jpg,32730479
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"ten Boom, Corrie",4.45,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320418824l/561909._SY75_.jpg,32730479
"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood","Olsen, Gregg",4.0,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556171767l/45299992._SY75_.jpg,32730479
Just Mercy: A Story of Justice and Redemption,"Stevenson, Bryan",4.63,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413866254l/23418947._SY75_.jpg,32730479
The Storyteller,"Picoult, Jodi",4.29,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361894533l/16055529._SY75_.jpg,32730479
The Rescue,"Sparks, Nicholas",4.12,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385055753l/3462._SY75_.jpg,32730479
"Lonesome Dove (Lonesome Dove, #1)","McMurtry, Larry",4.52,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559668037l/256008._SY75_.jpg,32730479
Roots: The Saga of an American Family,"Haley, Alex",4.44,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329398936l/546018._SY75_.jpg,32730479
The Whisper Man,"North, Alex",4.03,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545238600l/43278132._SY75_.jpg,32730479
Narrative of the Life of Frederick Douglass,"Douglass, Frederick",4.1,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1594948489l/54560447._SY75_.jpg,32730479
Home Front,"Hannah, Kristin",4.2,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545502341l/43313245._SY75_.jpg,32730479
Sold on a Monday,"McMorris, Kristina",3.98,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527370275l/40216845._SY75_.jpg,32730479
True Colors,"Hannah, Kristin",4.03,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582857748l/51851680._SY75_.jpg,32730479
The Christie Affair,"Gramont, Nina de",3.72,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627912021l/52012731._SY75_.jpg,32730479
The Other Black Girl,"Harris, Zakiya Dalila",3.37,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606634487l/55824957._SY75_.jpg,32730479
My Evil Mother,"Atwood, Margaret",3.91,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646767763l/60497502._SY75_.jpg,32730479
"Call the Midwife: A Memoir of Birth, Joy, and Hard Times (The Midwife Trilogy #1)","Worth, Jennifer",4.18,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383604085l/18753249._SY75_.jpg,32730479
"Virgin River (Virgin River, #1)","Carr, Robyn",4.02,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556804139l/45438267._SY75_.jpg,32730479
The Bookstore Sisters,"Hoffman, Alice",4.04,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663792373l/62337113._SY75_.jpg,32730479
These Tangled Vines,"MacLean, Julianne",4.27,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1605736646l/55929774._SY75_.jpg,32730479
"Silent Child (Silent Child, #1)","Denzil, Sarah A.",4.02,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485346197l/33984070._SY75_.jpg,32730479
"At Home in Mitford (Mitford Years, #1)","Karon, Jan",4.13,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924130l/71776._SY75_.jpg,32730479
"Come Away with Me (With Me in Seattle, #1)","Proby, Kristen",3.91,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350383614l/16070521._SY75_.jpg,32730479
Christy,"Marshall, Catherine",4.24,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389406901l/229123._SY75_.jpg,32730479
Fireproof,"Wilson, Eric",4.47,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442777516l/3412815._SY75_.jpg,32730479
