book_url,avg_rating,user_rating,user_id
https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,0,4,2294090
https://www.goodreads.com/book/show/2767052-the-hunger-games,0,4,2294090
https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,0,5,2294090
https://www.goodreads.com/book/show/4671.The_Great_Gatsby,0,5,2294090
https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars,0,3,2294090
https://www.goodreads.com/book/show/5470.1984,0,5,2294090
https://www.goodreads.com/book/show/1885.Pride_and_Prejudice,0,5,2294090
https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,0,4,2294090
https://www.goodreads.com/book/show/437049.The_Hobbit_or_There_and_Back_Again,0,5,2294090
https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,0,4,2294090
https://www.goodreads.com/book/show/7613.Animal_Farm,0,5,2294090
https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,0,4,2294090
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,0,4,2294090
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,0,4,2294090
https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,0,5,2294090
https://www.goodreads.com/book/show/6148028-catching-fire,0,4,2294090
https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,0,4,2294090
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,0,4,2294090
https://www.goodreads.com/book/show/960.Angels_Demons,0,2,2294090
https://www.goodreads.com/book/show/6599342-the-girl-with-the-dragon-tattoo,0,4,2294090
https://www.goodreads.com/book/show/7260188-mockingjay,0,4,2294090
https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,0,5,2294090
https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,0,4,2294090
https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,0,4,2294090
https://www.goodreads.com/book/show/890.Of_Mice_and_Men,0,4,2294090
https://www.goodreads.com/book/show/11264999-a-game-of-thrones,0,4,2294090
https://www.goodreads.com/book/show/4381.Fahrenheit_451,0,5,2294090
https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,0,2,2294090
https://www.goodreads.com/book/show/10210.Jane_Eyre,0,4,2294090
https://www.goodreads.com/book/show/157993.The_Little_Prince,0,4,2294090
https://www.goodreads.com/book/show/930.Memoirs_of_a_Geisha,0,2,2294090
https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,0,4,2294090
https://www.goodreads.com/book/show/5129.Brave_New_World,0,4,2294090
https://www.goodreads.com/book/show/317818.Life_of_Pi,0,4,2294090
https://www.goodreads.com/book/show/99561.Looking_for_Alaska,0,3,2294090
https://www.goodreads.com/book/show/18490.Frankenstein,0,4,2294090
https://www.goodreads.com/book/show/5297.The_Picture_of_Dorian_Gray,0,5,2294090
https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,0,4,2294090
https://www.goodreads.com/book/show/35133922-educated,0,5,2294090
https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,0,4,2294090
https://www.goodreads.com/book/show/375802.Ender_s_Game,0,4,2294090
https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,0,5,2294090
https://www.goodreads.com/book/show/231804.The_Outsiders,0,3,2294090
https://www.goodreads.com/book/show/234225.Dune,0,4,2294090
https://www.goodreads.com/book/show/2956.The_Adventures_of_Huckleberry_Finn,0,5,2294090
https://www.goodreads.com/book/show/588495.Dracula,0,4,2294090
https://www.goodreads.com/book/show/1617.Night,0,4,2294090
https://www.goodreads.com/book/show/14935.Sense_and_Sensibility,0,4,2294090
https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,0,4,2294090
https://www.goodreads.com/book/show/1845.Into_the_Wild,0,4,2294090
https://www.goodreads.com/book/show/333706.The_Odyssey,0,5,2294090
https://www.goodreads.com/book/show/49552.The_Stranger,0,4,2294090
https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are,0,0,2294090
https://www.goodreads.com/book/show/485894.The_Metamorphosis,0,5,2294090
https://www.goodreads.com/book/show/18774964-a-man-called-ove,0,3,2294090
https://www.goodreads.com/book/show/35959740-circe,0,4,2294090
https://www.goodreads.com/book/show/23692271-sapiens,0,3,2294090
https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,0,4,2294090
https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,0,5,2294090
https://www.goodreads.com/book/show/452196.Jurassic_Park,0,4,2294090
https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities,0,4,2294090
https://www.goodreads.com/book/show/15241.The_Two_Towers,0,4,2294090
https://www.goodreads.com/book/show/1433.The_Tragical_History_of_Hamlet_Prince_of_Denmark,0,5,2294090
https://www.goodreads.com/book/show/374855.A_Clash_of_Kings,0,4,2294090
https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,0,4,2294090
https://www.goodreads.com/book/show/6578593-the-girl-who-played-with-fire,0,4,2294090
https://www.goodreads.com/book/show/4407.American_Gods,0,4,2294090
https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,0,4,2294090
https://www.goodreads.com/book/show/6514.The_Bell_Jar,0,5,2294090
https://www.goodreads.com/book/show/21787.The_Princess_Bride,0,4,2294090
https://www.goodreads.com/book/show/4395.The_Grapes_of_Wrath,0,4,2294090
https://www.goodreads.com/book/show/6288.The_Road,0,5,2294090
https://www.goodreads.com/book/show/8852.Macbeth,0,5,2294090
https://www.goodreads.com/book/show/18512.The_Return_of_the_King,0,4,2294090
https://www.goodreads.com/book/show/28348.Crime_and_Punishment,0,5,2294090
https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,0,4,2294090
https://www.goodreads.com/book/show/1202.Freakonomics,0,4,2294090
https://www.goodreads.com/book/show/151.Anna_Karenina,0,5,2294090
https://www.goodreads.com/book/show/7604.Lolita,0,5,2294090
https://www.goodreads.com/book/show/168668.Catch_22,0,5,2294090
https://www.goodreads.com/book/show/2612.The_Tipping_Point,0,3,2294090
https://www.goodreads.com/book/show/5326.A_Christmas_Carol,0,4,2294090
https://www.goodreads.com/book/show/7937843-room,0,4,2294090
https://www.goodreads.com/book/show/32542.A_Time_to_Kill,0,3,2294090
https://www.goodreads.com/book/show/24281.Les_Mis_rables,0,5,2294090
https://www.goodreads.com/book/show/518850.Great_Expectations,0,5,2294090
https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,0,4,2294090
https://www.goodreads.com/book/show/3228917-outliers,0,4,2294090
https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,0,3,2294090
https://www.goodreads.com/book/show/52036.Siddhartha,0,4,2294090
https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,0,4,2294090
https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,0,5,2294090
https://www.goodreads.com/book/show/13497.A_Feast_for_Crows,0,4,2294090
https://www.goodreads.com/book/show/12067.Good_Omens,0,3,2294090
https://www.goodreads.com/book/show/227463.A_Clockwork_Orange,0,5,2294090
https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,0,4,2294090
https://www.goodreads.com/book/show/233661.Carrie,0,4,2294090
https://www.goodreads.com/book/show/91913.Persuasion,0,4,2294090
https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning,0,4,2294090
https://www.goodreads.com/book/show/976.Deception_Point,0,2,2294090
