title,author,avg_rating,user_rating,cover_url,user_id
"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)","",4.47,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170803558l/72193._SX50_SY75_.jpg,1005037
"The Hunger Games (The Hunger Games, #1)","",4.33,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SX50_.jpg,1005037
The Great Gatsby,"",3.93,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328912789l/71135._SX50_.jpg,1005037
1984,"",4.19,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502314156l/5477._SY75_.jpg,1005037
Pride and Prejudice,"",4.28,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487841905l/84979._SY75_.jpg,1005037
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","",4.58,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562747693l/464164._SY75_.jpg,1005037
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","",4.43,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553352368l/224912._SY75_.jpg,1005037
Animal Farm,"",3.98,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331660581l/529943._SY75_.jpg,1005037
Anne Frank: The Diary of a Young Girl,"",4.19,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559574883l/179096._SY75_.jpg,1005037
"Harry Potter and the Deathly Hallows (Harry Potter, #7)","",4.62,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663805647l/136251._SY75_.jpg,1005037
"Harry Potter and the Goblet of Fire (Harry Potter, #4)","",4.56,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328976699l/864890._SY75_.jpg,1005037
The Catcher in the Rye,"",3.8,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398034300l/5107._SY75_.jpg,1005037
"Catching Fire (The Hunger Games, #2)","",4.32,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941l/6148028._SY75_.jpg,1005037
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","",4.5,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347506825l/110932._SY75_.jpg,1005037
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","",4.5,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374679068l/862631._SY75_.jpg,1005037
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","",4.58,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374679091l/840699._SY75_.jpg,1005037
"Mockingjay (The Hunger Games, #3)","",4.08,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661028164l/8684868._SY75_.jpg,1005037
Lord of the Flies,"",3.69,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327900652l/1167532._SY75_.jpg,1005037
"The Fellowship of the Ring (The Lord of the Rings, #1)","",4.39,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1210731859l/273438._SY75_.jpg,1005037
"The Lion, the Witch and the Wardrobe","",4.23,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1208534686l/1045149._SY75_.jpg,1005037
Romeo and Juliet,"",3.74,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391136003l/577537._SY75_.jpg,1005037
Romeo and Juliet,"",3.74,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413685740l/5867163._SY75_.jpg,1005037
Of Mice and Men,"",3.88,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1273194402l/7612._SY75_.jpg,1005037
Little Women,"",4.14,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309209153l/341288._SY75_.jpg,1005037
Jane Eyre,"",4.15,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388260071l/76792._SY75_.jpg,1005037
Le Petit Prince,"",4.32,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1324199942l/70720._SX50_.jpg,1005037
The Little Prince,"",4.32,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671346834l/71058._SY75_.jpg,1005037
Brave New World,"",3.99,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369795542l/1430426._SY75_.jpg,1005037
"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)","",4.23,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559984522l/17707._SY75_.jpg,1005037
Charlotte's Web,"",4.2,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628267712l/24178._SY75_.jpg,1005037
Frankenstein,"",3.86,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665008650l/18490._SY75_.jpg,1005037
The Golden Compass,"",4.02,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536203950l/394363._SY75_.jpg,1005037
Where the Sidewalk Ends,"",4.33,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168052448l/30119._SX50_.jpg,1005037
"Dune (Dune Chronicles, #1)","",4.26,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1592774451l/1685995._SY75_.jpg,1005037
"Dune (Dune Chronicles, #1)","",4.26,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367006701l/3333186._SY75_.jpg,1005037
Adventures of Huckleberry Finn,"",3.83,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172607064l/197648._SX50_.jpg,1005037
Dracula,"",4.01,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395027087l/2330339._SY75_.jpg,1005037
"A Wrinkle in Time (Time Quintet, #1)","",3.98,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473529104l/1309367._SY75_.jpg,1005037
The Secret Garden,"",4.15,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430254918l/210297._SY75_.jpg,1005037
The Odyssey,"",3.8,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390173285l/1381._SY75_.jpg,1005037
Where the Wild Things Are,"",4.24,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384434560l/19543._SX50_.jpg,1005037
"Anne of Green Gables (Anne of Green Gables, #1)","",4.3,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486838076l/814060._SY75_.jpg,1005037
"Jurassic Park (Jurassic Park, #1)","",4.09,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411242939l/3338617._SY75_.jpg,1005037
"The Two Towers (The Lord of the Rings, #2)","",4.48,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383100090l/3306187._SY75_.jpg,1005037
A Tale of Two Cities,"",3.87,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344922523l/1953._SY75_.jpg,1005037
Hamlet,"",4.02,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330726663l/5866787._SY75_.jpg,1005037
"Shadow and Bone (The Shadow and Bone Trilogy, #1)","",3.94,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339533695l/10194157._SX50_.jpg,1005037
The Princess Bride,"",4.27,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388622386l/77115._SY75_.jpg,1005037
"The Return of the King (The Lord of the Rings, #3)","",4.56,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586206867l/222912._SY75_.jpg,1005037
A Christmas Carol,"",4.07,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486690240l/2346914._SX50_.jpg,1005037
Great Expectations,"",3.79,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631687432l/2623._SY75_.jpg,1005037
Good Omens,"",4.25,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340685234l/474059._SY75_.jpg,1005037
Never Let Me Go,"",3.84,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353048590l/6334._SY75_.jpg,1005037
Coraline,"",4.11,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1202156028l/17064._SX50_.jpg,1005037
Flowers for Algernon,"",4.2,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689071681l/18373._SY75_.jpg,1005037
"Interview With The Vampire (The Vampire Chronicles, #1)","",4.02,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377074791l/9486384._SY75_.jpg,1005037
Pet Sematary,"",4.05,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1656652658l/832794._SY75_.jpg,1005037
Alice's Adventures in Wonderland & Through the Looking-Glass,"",4.06,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486579897l/1503618._SY75_.jpg,1005037
Watchmen,"",4.38,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711l/472331._SY75_.jpg,1005037
Moby-Dick,"",3.54,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1215455542l/2204572._SY75_.jpg,1005037
"The Magician’s Nephew (The Chronicles of Narnia, #6)","",4.05,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370692052l/317519._SY75_.jpg,1005037
"Foundation (Foundation, #1)","",4.17,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431073586l/332040._SY75_.jpg,1005037
"A Discovery of Witches (All Souls Trilogy, #1)","",4.02,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328409703l/9774199._SY75_.jpg,1005037
"Watership Down (Watership Down, #1)","",4.08,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405136931l/76620._SY75_.jpg,1005037
"The Voyage of the “Dawn Treader” (The Chronicles of Narnia, #3)","",4.09,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370691962l/18132._SY75_.jpg,1005037
"Graceling (Graceling Realm, #1)","",4.07,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331548394l/3236307._SY75_.jpg,1005037
The Wizard of Oz,"",4.0,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311710093l/1014204._SX50_.jpg,1005037
Do Androids Dream of Electric Sheep?,"",4.09,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383407615l/516036._SY75_.jpg,1005037
"The Subtle Knife (His Dark Materials, #2)","",4.15,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468907611l/77473._SY75_.jpg,1005037
"Prince Caspian (The Chronicles of Narnia, #2)","",3.98,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370691931l/317501._SY75_.jpg,1005037
The Godfather,"",4.38,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548843267l/239795._SY75_.jpg,1005037
The Witches,"",4.17,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364447695l/386244._SY75_.jpg,1005037
The Witches,"",4.17,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181005542l/1102743._SY75_.jpg,1005037
Oliver Twist,"",3.88,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320427515l/386258._SY75_.jpg,1005037
"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)","",4.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683467449l/83345._SX50_.jpg,1005037
Goodnight Moon,"",4.3,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347260283l/1099989._SX50_.jpg,1005037
