book_url,avg_rating,user_rating,user_id
https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,0,5,3734915
https://www.goodreads.com/book/show/41865.Twilight,0,5,3734915
https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,0,5,3734915
https://www.goodreads.com/book/show/13335037-divergent,0,5,3734915
https://www.goodreads.com/book/show/5907.The_Hobbit,0,1,3734915
https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,0,5,3734915
https://www.goodreads.com/book/show/7613.Animal_Farm,0,1,3734915
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,0,5,3734915
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,0,5,3734915
https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,0,5,3734915
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,0,5,3734915
https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,0,1,3734915
https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,0,1,3734915
https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,0,5,3734915
https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey,0,5,3734915
https://www.goodreads.com/book/show/256683.City_of_Bones,0,5,3734915
https://www.goodreads.com/book/show/49041.New_Moon,0,5,3734915
https://www.goodreads.com/book/show/428263.Eclipse,0,5,3734915
https://www.goodreads.com/book/show/113436.Eragon,0,4,3734915
https://www.goodreads.com/book/show/1162543.Breaking_Dawn,0,5,3734915
https://www.goodreads.com/book/show/11588.The_Shining,0,2,3734915
https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,0,4,3734915
https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,0,3,3734915
https://www.goodreads.com/book/show/18131.A_Wrinkle_in_Time,0,5,3734915
https://www.goodreads.com/book/show/3777732-city-of-glass,0,5,3734915
https://www.goodreads.com/book/show/7677.Jurassic_Park,0,4,3734915
https://www.goodreads.com/book/show/1582996.City_of_Ashes,0,5,3734915
https://www.goodreads.com/book/show/11857408-fifty-shades-darker,0,5,3734915
https://www.goodreads.com/book/show/4374400-if-i-stay,0,4,3734915
https://www.goodreads.com/book/show/13536860-fifty-shades-freed,0,5,3734915
https://www.goodreads.com/book/show/18660669-vampire-academy,0,3,3734915
https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,0,5,3734915
https://www.goodreads.com/book/show/65605.The_Magician_s_Nephew,0,5,3734915
https://www.goodreads.com/book/show/8755776-city-of-lost-souls,0,4,3734915
https://www.goodreads.com/book/show/30183.Marked,0,5,3734915
https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader,0,5,3734915
https://www.goodreads.com/book/show/121749.Prince_Caspian,0,5,3734915
https://www.goodreads.com/book/show/50.Hatchet,0,3,3734915
https://www.goodreads.com/book/show/32929.Goodnight_Moon,0,5,3734915
https://www.goodreads.com/book/show/20639274-archer-s-voice,0,5,3734915
https://www.goodreads.com/book/show/84119.The_Horse_and_His_Boy,0,0,3734915
https://www.goodreads.com/book/show/13148.Kiss_the_Girls,0,3,3734915
https://www.goodreads.com/book/show/7889607-dark-lover,0,5,3734915
https://www.goodreads.com/book/show/8492825-where-she-went,0,4,3734915
https://www.goodreads.com/book/show/65641.The_Silver_Chair,0,5,3734915
https://www.goodreads.com/book/show/84369.The_Last_Battle,0,5,3734915
https://www.goodreads.com/book/show/676924.Betrayed,0,5,3734915
https://www.goodreads.com/book/show/1326258.Chosen,0,5,3734915
https://www.goodreads.com/book/show/310259.Love_You_Forever,0,5,3734915
https://www.goodreads.com/book/show/2866718-untamed,0,5,3734915
https://www.goodreads.com/book/show/71811.Moon_Called,0,5,3734915
https://www.goodreads.com/book/show/7897561-lover-eternal,0,5,3734915
https://www.goodreads.com/book/show/4134071-hunted,0,5,3734915
https://www.goodreads.com/book/show/112750.Darkfever,0,3,3734915
https://www.goodreads.com/book/show/42900.Lover_Awakened,0,5,3734915
https://www.goodreads.com/book/show/7983368-lover-awakened,0,5,3734915
https://www.goodreads.com/book/show/6262365-tempted,0,5,3734915
https://www.goodreads.com/book/show/6917952-burned,0,5,3734915
https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave,0,5,3734915
https://www.goodreads.com/book/show/6990183-lover-revealed,0,5,3734915
https://www.goodreads.com/book/show/7041664-lover-unbound,0,5,3734915
https://www.goodreads.com/book/show/285205.Blood_Bound,0,5,3734915
https://www.goodreads.com/book/show/30264.Dead_Witch_Walking,0,5,3734915
https://www.goodreads.com/book/show/1412138.Iron_Kissed,0,5,3734915
