book_url,avg_rating,user_rating,user_id
https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,0,5,5860019
https://www.goodreads.com/book/show/77523.Harry_Potter_and_the_Sorcerer_s_Stone,0,5,5860019
https://www.goodreads.com/book/show/2767052-the-hunger-games,0,5,5860019
https://www.goodreads.com/book/show/41865.Twilight,0,5,5860019
https://www.goodreads.com/book/show/4671.The_Great_Gatsby,0,3,5860019
https://www.goodreads.com/book/show/5509256-pride-and-prejudice,0,4,5860019
https://www.goodreads.com/book/show/224926.Harry_Potter_and_the_Prisoner_of_Azkaban,0,5,5860019
https://www.goodreads.com/book/show/5907.The_Hobbit,0,5,5860019
https://www.goodreads.com/book/show/50968.Harry_Potter_and_the_Chamber_of_Secrets,0,5,5860019
https://www.goodreads.com/book/show/7613.Animal_Farm,0,3,5860019
https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,0,3,5860019
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,0,5,5860019
https://www.goodreads.com/book/show/49130.Harry_Potter_and_the_Goblet_of_Fire,0,5,5860019
https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,0,1,5860019
https://www.goodreads.com/book/show/6148028-catching-fire,0,5,5860019
https://www.goodreads.com/book/show/77522.Harry_Potter_and_the_Order_of_the_Phoenix,0,5,5860019
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,0,5,5860019
https://www.goodreads.com/book/show/960.Angels_Demons,0,4,5860019
https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo,0,5,5860019
https://www.goodreads.com/book/show/7260188-mockingjay,0,5,5860019
https://www.goodreads.com/book/show/77203.The_Kite_Runner,0,4,5860019
https://www.goodreads.com/book/show/865.The_Alchemist,0,4,5860019
https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,0,3,5860019
https://www.goodreads.com/book/show/7987145-the-lightning-thief,0,4,5860019
https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,0,5,5860019
https://www.goodreads.com/book/show/170609.The_Lion_the_Witch_and_the_Wardrobe,0,5,5860019
https://www.goodreads.com/book/show/4667024-the-help,0,4,5860019
https://www.goodreads.com/book/show/18135.Romeo_and_Juliet,0,4,5860019
https://www.goodreads.com/book/show/890.Of_Mice_and_Men,0,3,5860019
https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,0,5,5860019
https://www.goodreads.com/book/show/3636.The_Giver,0,5,5860019
https://www.goodreads.com/book/show/3712724-the-lovely-bones,0,0,5860019
https://www.goodreads.com/book/show/4381.Fahrenheit_451,0,3,5860019
https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,0,4,5860019
https://www.goodreads.com/book/show/1934.Little_Women,0,3,5860019
https://www.goodreads.com/book/show/157993.The_Little_Prince,0,3,5860019
https://www.goodreads.com/book/show/930.Memoirs_of_a_Geisha,0,5,5860019
https://www.goodreads.com/book/show/49041.New_Moon,0,5,5860019
https://www.goodreads.com/book/show/2243541.New_Moon,0,5,5860019
https://www.goodreads.com/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy,0,2,5860019
https://www.goodreads.com/book/show/74757.Charlotte_s_Web,0,3,5860019
https://www.goodreads.com/book/show/428263.Eclipse,0,5,5860019
https://www.goodreads.com/book/show/507157.Wuthering_Heights,0,4,5860019
https://www.goodreads.com/book/show/1281915.Wuthering_Heights,0,3,5860019
https://www.goodreads.com/book/show/6457993-wuthering-heights,0,3,5860019
https://www.goodreads.com/book/show/113436.Eragon,0,5,5860019
https://www.goodreads.com/book/show/1162543.Breaking_Dawn,0,5,5860019
https://www.goodreads.com/book/show/170453.Life_of_Pi,0,4,5860019
https://www.goodreads.com/book/show/119322.The_Golden_Compass,0,5,5860019
